,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
16,0.822,0.816,0.847,0.845,0.826,0.827,0.835,0.831,[0.66170167 0.66017737],[0.66598555 0.64548634],[0.63294724 0.61855092],[0.64030272 0.63575555],0.5,20,1,19,0.6609395177065324,0.6557359450525102,0.6257490825070011,0.6380291360831233
17,0.829,0.812,0.847,0.845,0.831,0.826,0.834,0.83,[0.66832106 0.68272104],[0.66830738 0.6501219 ],[0.634608   0.61636676],[0.6388876  0.63019513],0.5,20,1,20,0.6755210510518235,0.6592146399097603,0.6254873820630377,0.634541366622988
18,0.831,0.812,0.847,0.845,0.83,0.824,0.836,0.832,[0.66801329 0.65781356],[0.66688896 0.64373514],[0.65115541 0.62625537],[0.67017069 0.65425905],0.5,20,1,21,0.6629134224869695,0.6553120534784297,0.6387053878862128,0.6622148673078804
19,0.835,0.816,0.847,0.845,0.83,0.83,0.837,0.834,[0.68551499 0.68121518],[0.6855287  0.66113185],[0.63507906 0.61330492],[0.65458791 0.63965927],0.5,20,1,22,0.6833650875220836,0.6733302748023005,0.6241919898442359,0.6471235895340125
20,0.831,0.822,0.847,0.845,0.834,0.827,0.839,0.835,[0.68445337 0.68365293],[0.68532524 0.66264372],[0.62564516 0.60574397],[0.64031345 0.62646194],0.5,20,1,23,0.6840531505254341,0.6739844775544823,0.615694567227926,0.6333876951196222
21,0.84,0.839,0.847,0.845,0.845,0.837,0.847,0.842,[0.65854683 0.65622033],[0.66390169 0.64939355],[0.62426863 0.62904536],[0.65980127 0.65431208],0.5,20,1,24,0.6573835808259185,0.6566476231016958,0.6266569924741063,0.6570566774012478
22,0.837,0.831,0.847,0.845,0.841,0.837,0.843,0.841,[0.65596577 0.65027311],[0.68493187 0.65226636],[0.64344361 0.6264717 ],[0.6893234  0.65932415],0.5,20,1,25,0.6531194384633381,0.6685991144683763,0.6349576512499013,0.6743237782446856
23,0.835,0.829,0.847,0.845,0.841,0.838,0.843,0.84,[0.66628785 0.66498585],[0.69400079 0.66606172],[0.64537662 0.63020063],[0.68800358 0.66090033],0.5,20,1,26,0.6656368480481756,0.6800312579291083,0.6377886250777096,0.6744519511798546
24,0.84,0.837,0.847,0.845,0.842,0.837,0.844,0.841,[0.65185334 0.65621806],[0.67181326 0.65348448],[0.65245849 0.65185334],[0.6987864  0.67147609],0.5,20,1,27,0.6540356985316811,0.6626488711982634,0.652155912306273,0.6851312452523073
25,0.842,0.836,0.847,0.845,0.841,0.837,0.844,0.841,[0.64214109 0.64453164],[0.66072361 0.6438197 ],[0.6565583 0.6536826],[0.69867263 0.67170105],0.5,20,1,28,0.6433363637102345,0.6522716561155963,0.6551204512789272,0.6851868415457238
26,0.839,0.833,0.847,0.845,0.841,0.838,0.843,0.842,[0.671696  0.6589971],[0.68303698 0.66014114],[0.66142187 0.65112293],[0.69857008 0.66729125],0.5,20,1,29,0.6653465511200808,0.6715890604587603,0.6562723956839253,0.6829306618347684
27,0.84,0.831,0.847,0.845,0.842,0.836,0.844,0.84,[0.65295775 0.64721107],[0.67237162 0.65092681],[0.67237825 0.65941612],[0.71857651 0.68051327],0.5,20,1,30,0.6500844127741321,0.6616492168905055,0.6658971840867953,0.6995448908796131
28,0.838,0.824,0.847,0.845,0.839,0.832,0.841,0.841,[0.68071741 0.6725736 ],[0.69706656 0.67543588],[0.67584176 0.65887832],[0.7163551  0.68179274],0.5,20,1,31,0.6766455084606393,0.6862512207414424,0.6673600386794973,0.6990739209613688
29,0.84,0.83,0.847,0.846,0.842,0.838,0.842,0.842,[0.65352669 0.6540601 ],[0.67824885 0.65762096],[0.67937184 0.66735372],[0.71826668 0.68002867],0.5,20,1,32,0.6537933955100674,0.6679349083793403,0.6733627763614688,0.6991476756120985
30,0.835,0.83,0.847,0.846,0.841,0.832,0.841,0.839,[0.67527271 0.68371622],[0.69331895 0.67551244],[0.68371474 0.67321846],[0.71493331 0.67917324],0.5,20,1,33,0.6794944667978069,0.6844156952295852,0.6784665966993747,0.6970532778533474
31,0.836,0.836,0.847,0.846,0.841,0.835,0.842,0.837,[0.67687286 0.68493562],[0.69704248 0.68152286],[0.68542661 0.67828363],[0.7171241  0.68787196],0.5,20,1,34,0.680904239902745,0.6892826705422554,0.6818551201876587,0.7024980314917185
32,0.837,0.835,0.847,0.845,0.84,0.835,0.841,0.84,[0.66938799 0.67860723],[0.6941213  0.67324399],[0.68756066 0.68206951],[0.71818451 0.6863371 ],0.5,20,1,35,0.6739976110713943,0.683682643291402,0.6848150854511109,0.7022608059699447
33,0.837,0.837,0.847,0.845,0.84,0.841,0.84,0.837,[0.68017713 0.68105647],[0.69975151 0.68016665],[0.67717007 0.66816255],[0.70687083 0.6758655 ],0.5,20,1,36,0.6806168031359536,0.689959081640546,0.672666313458649,0.6913681652861582
34,0.841,0.836,0.847,0.845,0.841,0.841,0.84,0.837,[0.68171201 0.68213335],[0.69825329 0.68345153],[0.67925659 0.67062254],[0.70767242 0.67731632],0.5,20,1,37,0.6819226776258879,0.6908524077687734,0.674939566024806,0.6924943716536638
35,0.843,0.84,0.847,0.845,0.842,0.839,0.84,0.839,[0.68323031 0.68363495],[0.69957096 0.68375687],[0.68211947 0.67382746],[0.70854444 0.67876291],0.5,20,1,38,0.6834326326106899,0.6916639143765524,0.6779734681853304,0.6936536732595411
36,0.842,0.836,0.847,0.846,0.842,0.834,0.841,0.84,[0.68473143 0.68473143],[0.69991695 0.68505682],[0.69259904 0.68468567],[0.71938289 0.68825895],0.5,20,1,39,0.6847314267095744,0.6924868831484492,0.6886423541972522,0.7038209201308014
37,0.841,0.836,0.847,0.846,0.843,0.838,0.84,0.841,[0.68621493 0.68695823],[0.70123008 0.68445291],[0.68621493 0.68658963],[0.71597087 0.69301346],0.5,20,1,40,0.6865865828485699,0.6928414989356315,0.6864022832898542,0.7044921678446856
38,0.843,0.834,0.847,0.846,0.843,0.836,0.843,0.837,[0.68040085 0.68040085],[0.69321443 0.67848598],[0.69224595 0.68879274],[0.71961626 0.6926722 ],0.5,20,1,41,0.6804008488963853,0.6858502029463511,0.6905193477980442,0.7061442310492615
39,0.843,0.839,0.848,0.846,0.843,0.837,0.84,0.839,[0.6821016  0.68618027],[0.69339045 0.68257827],[0.6821016  0.68247212],[0.71158992 0.69196894],0.5,20,1,42,0.6841409321219069,0.6879843569063855,0.6822868581437276,0.701779428795042
40,0.843,0.838,0.848,0.846,0.843,0.837,0.842,0.836,[0.68376856 0.68842009],[0.69616299 0.68460445],[0.68376856 0.684126  ],[0.71412285 0.69517668],0.5,20,1,43,0.6860943233537928,0.6903837205394687,0.6839472786698942,0.70464976568923
41,0.842,0.837,0.847,0.846,0.84,0.837,0.841,0.836,[0.68540322 0.69058862],[0.69879578 0.68689639],[0.68540322 0.68609395],[0.71464422 0.69641289],0.5,20,1,44,0.687995919721643,0.6928460849940697,0.6857485850030561,0.7055285531734115
42,0.847,0.831,0.848,0.846,0.846,0.831,0.846,0.831,[0.68363767 0.68298876],[0.69141333 0.68097757],[0.68700698 0.6859899 ],[0.72552972 0.69906155],0.5,20,1,45,0.6833132153404,0.6861954505565374,0.6864984408071797,0.7122956342595359
43,0.845,0.827,0.848,0.846,0.848,0.826,0.849,0.829,[0.68516565 0.68515528],[0.69152711 0.68109644],[0.68898731 0.68436341],[0.72462309 0.7023288 ],0.5,20,1,46,0.6851604635772459,0.6863117727874303,0.6866753618627619,0.7134759416082658
44,0.845,0.83,0.848,0.846,0.848,0.825,0.848,0.829,[0.68880285 0.68715492],[0.69493661 0.68148802],[0.69019327 0.68699366],[0.72396334 0.7030394 ],0.5,20,1,47,0.6879788850212449,0.6882123166469176,0.6885934688671327,0.7135013685041605
45,0.842,0.828,0.848,0.846,0.847,0.827,0.845,0.831,[0.6913248  0.68940739],[0.69829017 0.683252  ],[0.69170488 0.68983702],[0.72704925 0.70368125],0.5,20,1,48,0.6903660936888782,0.6907710833001941,0.6907709465377866,0.7153652493494884
46,0.842,0.832,0.847,0.846,0.843,0.837,0.843,0.834,[0.69313774 0.69252075],[0.7012105  0.68582464],[0.69572675 0.6933564 ],[0.72774749 0.70761713],0.5,20,1,49,0.6928292485746517,0.6935175724074873,0.6945415752580577,0.717682311675233
47,0.842,0.834,0.847,0.846,0.845,0.836,0.842,0.836,[0.69429965 0.69339815],[0.70115118 0.68661203],[0.69568432 0.69541649],[0.72843378 0.70997688],0.5,20,1,50,0.693848901420312,0.6938816056820736,0.6955504041284839,0.7192053291569651
48,0.845,0.835,0.847,0.846,0.844,0.833,0.843,0.834,[0.69215033 0.69397042],[0.69765516 0.68699751],[0.69791809 0.69670247],[0.72719215 0.7111444 ],0.5,20,1,51,0.6930603744492276,0.6923263345386479,0.6973102778185917,0.719168274689646
49,0.845,0.834,0.847,0.846,0.844,0.834,0.843,0.833,[0.69513347 0.69574696],[0.69957548 0.6888862 ],[0.69924704 0.69809535],[0.7267443  0.71153013],0.5,20,1,52,0.6954402169293741,0.6942308401020236,0.6986711943220317,0.71913721522325
50,0.844,0.834,0.847,0.846,0.844,0.835,0.843,0.833,[0.69745078 0.69806966],[0.70025957 0.68995884],[0.7043235  0.69975314],[0.72667705 0.71239576],0.5,20,1,53,0.697760219091601,0.6951092065616828,0.702038316354066,0.7195364033595266
51,0.846,0.836,0.847,0.846,0.846,0.83,0.843,0.833,[0.69276257 0.69890772],[0.70007184 0.69240639],[0.70648288 0.70211574],[0.72772722 0.71340655],0.5,20,1,54,0.6958351456103711,0.6962391180057639,0.7042993064046752,0.7205668861419006
52,0.848,0.835,0.847,0.846,0.845,0.834,0.844,0.832,[0.69590967 0.69814248],[0.70198619 0.69454484],[0.70679469 0.7073664 ],[0.72771519 0.71565161],0.5,20,1,55,0.6970260757836355,0.6982655132772422,0.7070805441766885,0.7216833982230036
53,0.848,0.835,0.847,0.846,0.845,0.832,0.844,0.833,[0.70003876 0.69802   ],[0.70193408 0.69637751],[0.70822517 0.70908373],[0.72906572 0.71658892],0.5,20,1,56,0.6990293806073251,0.6991557988259454,0.7086544494948073,0.7228273175086075
54,0.845,0.836,0.848,0.846,0.848,0.835,0.845,0.833,[0.69813015 0.69697078],[0.70353919 0.69736114],[0.71476944 0.71371448],[0.7359587  0.72190124],0.5,20,1,57,0.6975504670639852,0.7004501615656027,0.7142419575458685,0.7289299663215631
55,0.845,0.835,0.848,0.846,0.848,0.829,0.845,0.831,[0.7007986  0.70019947],[0.70563561 0.69905415],[0.71525838 0.71423683],[0.73668684 0.72262666],0.5,20,1,58,0.7004990339228625,0.7023448796913807,0.714747601381013,0.7296567473149114
56,0.844,0.835,0.847,0.846,0.848,0.83,0.846,0.831,[0.70053342 0.70238768],[0.71131255 0.70129689],[0.7117072  0.71119972],[0.73518233 0.71889837],0.5,20,1,59,0.7014605468407475,0.7063047206638238,0.711453456854328,0.7270403511327967
57,0.845,0.834,0.847,0.846,0.847,0.833,0.846,0.835,[0.70413139 0.70576545],[0.71064144 0.70243969],[0.71651883 0.71431267],[0.74104494 0.7251853 ],0.5,20,1,60,0.7049484212627424,0.70654056468834,0.7154157503132208,0.7331151168369067
58,0.845,0.834,0.847,0.846,0.847,0.832,0.846,0.834,[0.70499416 0.70610717],[0.71358876 0.70411294],[0.71165873 0.71145494],[0.73681946 0.72078298],0.5,20,1,61,0.7055506640319302,0.7088508505019555,0.7115568363663558,0.7288012206826238
59,0.845,0.833,0.847,0.846,0.847,0.831,0.846,0.833,[0.70629446 0.70907106],[0.71344458 0.70474799],[0.71641727 0.7180974 ],[0.74092481 0.72724109],0.5,20,1,62,0.7076827606670821,0.7090962864219645,0.7172573314448226,0.7340829510935458
60,0.846,0.834,0.847,0.846,0.846,0.831,0.845,0.833,[0.70808999 0.70985783],[0.71555977 0.70724499],[0.71304135 0.71562463],[0.73743449 0.7235283 ],0.5,20,1,63,0.7089739096897597,0.7114023794397181,0.7143329852848106,0.73048139395563
61,0.845,0.837,0.847,0.846,0.849,0.833,0.846,0.832,[0.70359129 0.71042568],[0.71778405 0.70974112],[0.7132691  0.71822488],[0.73995101 0.72804843],0.5,20,1,64,0.707008482737604,0.7137625864403763,0.7157469879308925,0.7339997236386178
62,0.844,0.836,0.847,0.846,0.848,0.834,0.846,0.83,[0.70740351 0.71101962],[0.71999225 0.7118415 ],[0.70550988 0.71000712],[0.73191155 0.72016936],0.5,20,1,65,0.7092115643335215,0.7159168760080618,0.7077585005455282,0.7260404540047556
63,0.844,0.84,0.847,0.846,0.844,0.839,0.845,0.835,[0.7052879  0.71074127],[0.72164993 0.71262481],[0.70976489 0.71561632],[0.73891787 0.72622969],0.5,20,1,66,0.7080145843778642,0.7171373677438864,0.7126906057666934,0.7325737793896742
64,0.843,0.839,0.848,0.846,0.845,0.843,0.845,0.841,[0.70695333 0.71491885],[0.72541194 0.71774728],[0.71115171 0.7189456 ],[0.7400626 0.7335554],0.5,20,1,67,0.7109360875735801,0.7215796089745183,0.715048657893151,0.736809000327258
65,0.845,0.842,0.847,0.846,0.846,0.841,0.845,0.842,[0.70682932 0.71388408],[0.72215248 0.71543671],[0.7147939  0.72102044],[0.74285162 0.73465896],0.5,20,1,68,0.7103567033016576,0.7187945915104749,0.7179071681163611,0.7387552902648162
66,0.846,0.842,0.847,0.846,0.849,0.84,0.845,0.841,[0.70922885 0.7157098 ],[0.72525091 0.71748308],[0.71617468 0.72227126],[0.74342275 0.73586965],0.5,20,1,69,0.7124693260837487,0.7213669938298246,0.7192229696340873,0.7396462020266432
67,0.845,0.841,0.847,0.846,0.849,0.843,0.846,0.84,[0.7123748  0.71789474],[0.72561933 0.71786248],[0.71447207 0.71977587],[0.73955287 0.73262113],0.5,20,1,70,0.7151347697431428,0.7217409079873907,0.7171239686668592,0.7360870016947059
68,0.845,0.841,0.847,0.846,0.848,0.841,0.846,0.84,[0.71364374 0.71804917],[0.72640073 0.71919856],[0.71650075 0.72047416],[0.73998455 0.73382432],0.5,20,1,71,0.7158464536954665,0.7227996452668716,0.7184874592683381,0.7369044317305149
69,0.847,0.841,0.848,0.846,0.849,0.839,0.846,0.839,[0.7154722  0.71861595],[0.72522863 0.72054342],[0.72260341 0.72532478],[0.74340592 0.73780993],0.5,20,1,72,0.7170440764917241,0.722886028491046,0.7239640992666434,0.740607922429775
70,0.844,0.84,0.848,0.846,0.851,0.841,0.846,0.839,[0.71669092 0.72126292],[0.72627351 0.72148086],[0.72403096 0.72634514],[0.7431038  0.73840594],0.5,20,1,73,0.7189769199710637,0.72387718510172,0.7251880518285219,0.7407548702255414
71,0.845,0.84,0.848,0.846,0.85,0.841,0.848,0.839,[0.71752701 0.72235803],[0.72708005 0.72203182],[0.72489471 0.72716006],[0.74397421 0.74050683],0.5,20,1,74,0.7199425173503706,0.7245559358089113,0.726027383912262,0.7422405195403738
72,0.844,0.841,0.848,0.846,0.851,0.841,0.849,0.84,[0.71905455 0.7234403 ],[0.72770525 0.72350094],[0.72628352 0.72763171],[0.74501099 0.74066145],0.5,20,1,75,0.7212474252582839,0.7256030986794308,0.7269576153787121,0.7428362219761693
73,0.844,0.84,0.848,0.846,0.851,0.84,0.848,0.838,[0.72038259 0.72486491],[0.72922792 0.72473398],[0.72711855 0.72878715],[0.74507788 0.74127758],0.5,20,1,76,0.7226237513331724,0.7269809538249823,0.7279528480882126,0.7431777284788992
74,0.845,0.84,0.848,0.846,0.85,0.841,0.849,0.838,[0.72149123 0.72835151],[0.73123475 0.72629066],[0.72740239 0.73026548],[0.74676237 0.7425944 ],0.5,20,1,77,0.7249213700758532,0.7287627026673152,0.7288339374946624,0.7446783873918719
75,0.845,0.84,0.848,0.846,0.85,0.841,0.849,0.84,[0.72310224 0.72934304],[0.73165738 0.7268172 ],[0.72804563 0.73156057],[0.74692336 0.7429878 ],0.5,20,1,78,0.7262226388999172,0.7292372867256124,0.7298030960013513,0.7449555791414972
76,0.846,0.841,0.848,0.846,0.85,0.839,0.847,0.84,[0.72621369 0.73367306],[0.7338004  0.72974229],[0.72888905 0.73299572],[0.74570355 0.7425929 ],0.5,20,1,79,0.7299433717664231,0.7317713445192768,0.7309423848655068,0.744148223569242
77,0.848,0.842,0.847,0.846,0.845,0.844,0.845,0.839,[0.72704041 0.73337468],[0.7334546  0.72830327],[0.73210539 0.73521048],[0.75031713 0.74336441],0.5,20,1,80,0.730207542716993,0.730878934662861,0.7336579333105697,0.7468407691163303
78,0.845,0.844,0.847,0.846,0.845,0.843,0.845,0.842,[0.7302846 0.7349644],[0.73504369 0.72963492],[0.73303705 0.73659831],[0.75075576 0.74575231],0.5,20,1,81,0.7326245042395617,0.7323393071129387,0.7348176787448775,0.7482540341349446
79,0.845,0.845,0.847,0.846,0.844,0.841,0.845,0.843,[0.73058493 0.73537475],[0.73710965 0.73081651],[0.73394229 0.73715924],[0.75172863 0.74714395],0.5,20,1,82,0.7329798393864131,0.7339630768269465,0.7355507637998333,0.749436287648677
80,0.845,0.842,0.847,0.846,0.845,0.841,0.845,0.842,[0.72886224 0.73471647],[0.73674939 0.72974979],[0.72895902 0.73269271],[0.74910345 0.74307293],0.5,20,1,83,0.7317893549486876,0.7332495888616324,0.7308258646430044,0.7460881884951626
81,0.843,0.842,0.847,0.846,0.845,0.841,0.846,0.843,[0.73069931 0.73515747],[0.73899512 0.73243873],[0.72693552 0.73133206],[0.74606641 0.74287533],0.5,20,1,84,0.7329283905266144,0.7357169248810402,0.7291337878622309,0.7444708679177412
82,0.842,0.842,0.847,0.846,0.845,0.843,0.845,0.843,[0.73281127 0.73592447],[0.73952618 0.73358998],[0.72181469 0.72676235],[0.73895796 0.7379426 ],0.5,20,1,85,0.734367868676991,0.7365580794251771,0.7242885201879556,0.7384502811139393
83,0.842,0.843,0.847,0.845,0.843,0.844,0.845,0.845,[0.73357934 0.73627575],[0.73941237 0.73541177],[0.7273614  0.73170375],[0.74324173 0.74290874],0.5,20,1,86,0.7349275447849102,0.7374120694066288,0.7295325726568767,0.7430752387635633
84,0.844,0.844,0.847,0.846,0.845,0.843,0.845,0.845,[0.73487326 0.73657577],[0.74234581 0.73572002],[0.72475862 0.72604757],[0.74286827 0.74124257],0.5,20,1,87,0.7357245146957097,0.7390329135946659,0.7254030935839697,0.7420554224767656
85,0.844,0.844,0.847,0.846,0.845,0.842,0.845,0.845,[0.73493927 0.73719716],[0.7448734  0.73819143],[0.72909408 0.73077938],[0.74732774 0.74661703],0.5,20,1,88,0.7360682174553876,0.7415324134222572,0.7299367268525282,0.7469723842525064
86,0.843,0.844,0.847,0.846,0.845,0.844,0.845,0.844,[0.7358926  0.73871913],[0.74551344 0.73928109],[0.72969795 0.73287996],[0.7485272  0.74658258],0.5,20,1,89,0.7373058622975852,0.7423972646572912,0.7312889565661198,0.7475548894097052
87,0.844,0.844,0.847,0.846,0.845,0.844,0.845,0.843,[0.73655812 0.73962351],[0.74737212 0.74017589],[0.73076682 0.73388803],[0.74940641 0.74753009],0.5,20,1,90,0.7380908163508049,0.7437740074420536,0.7323274228648566,0.7484682516409169
88,0.845,0.842,0.847,0.846,0.845,0.844,0.845,0.844,[0.73379595 0.73679273],[0.74557416 0.73877515],[0.73319899 0.73296944],[0.75470639 0.7504673 ],0.5,20,1,91,0.735294340803025,0.7421746550836964,0.7330842174146952,0.7525868435003675
89,0.845,0.843,0.847,0.846,0.844,0.843,0.845,0.844,[0.73900665 0.74352481],[0.74948338 0.74270212],[0.73710999 0.73742769],[0.75625228 0.75308343],0.5,20,1,92,0.7412657322968239,0.7460927486350826,0.7372688385130043,0.7546678530277608
90,0.845,0.843,0.847,0.846,0.844,0.842,0.846,0.844,[0.73963533 0.74465455],[0.75008286 0.74326543],[0.73777234 0.73894282],[0.75702513 0.75360406],0.5,20,1,93,0.7421449369492833,0.7466741422911124,0.7383575794514503,0.7553145903841674
91,0.845,0.843,0.847,0.846,0.844,0.843,0.846,0.842,[0.73941901 0.74576302],[0.75093493 0.74440998],[0.74148893 0.7426012 ],[0.76068911 0.75696454],0.5,20,1,94,0.7425910190791759,0.7476724554657317,0.7420450665233467,0.7588268276171185
92,0.845,0.843,0.847,0.846,0.844,0.842,0.846,0.842,[0.74031783 0.74658488],[0.75139418 0.74468557],[0.7395186 0.7410747],[0.75886477 0.75534904],0.5,20,1,95,0.7434513531064952,0.7480398783505455,0.7402966485309564,0.7571069048392294
93,0.842,0.844,0.847,0.846,0.845,0.843,0.845,0.843,[0.7424823 0.7475378],[0.75283297 0.74690567],[0.73512093 0.73803672],[0.7543463  0.75139239],0.5,20,1,96,0.7450100485795761,0.7498693228591256,0.7365788242619074,0.7528693474663448
94,0.845,0.842,0.847,0.846,0.844,0.843,0.845,0.843,[0.74085979 0.74585168],[0.75405084 0.74718675],[0.73339626 0.73655733],[0.75172978 0.74927455],0.5,20,1,97,0.7433557341324633,0.7506187943872139,0.7349767957719273,0.750502168037285
95,0.845,0.842,0.847,0.846,0.845,0.843,0.845,0.843,[0.74232772 0.74643698],[0.75448916 0.74774625],[0.73804858 0.73899667],[0.75555629 0.75262984],0.5,20,1,98,0.7443823503504035,0.7511177060236383,0.7385226277382073,0.7540930639978509
96,0.845,0.841,0.847,0.846,0.845,0.843,0.845,0.842,[0.74349713 0.747016  ],[0.7550645  0.74843135],[0.73902463 0.73982391],[0.75595578 0.75334468],0.5,20,1,99,0.7452565677432028,0.751747924201305,0.7394242715523406,0.7546502286361829
97,0.843,0.842,0.847,0.846,0.844,0.842,0.845,0.843,[0.74397868 0.74836789],[0.75445809 0.74924355],[0.7345723  0.73549901],[0.75187891 0.74888058],0.5,20,1,100,0.7461732857122292,0.7518508204219534,0.7350356573089689,0.7503797425059838
98,0.843,0.842,0.847,0.846,0.845,0.841,0.845,0.843,[0.74734777 0.75151699],[0.75732132 0.75173625],[0.73811585 0.73877122],[0.75501558 0.75262166],0.5,20,1,101,0.7494323801698809,0.7545287833567969,0.7384435346491129,0.7538186171046751
99,0.846,0.842,0.847,0.846,0.845,0.843,0.845,0.843,[0.7440328  0.74950833],[0.75742273 0.75184831],[0.74213775 0.74243374],[0.75858079 0.75808523],0.5,20,1,102,0.7467705674259145,0.7546355228341398,0.7422857460251576,0.7583330134971178
